WEATHER STATION,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,MonthlyAverageWindSpeed,CoolingDegreeDaysSeasonToDate,MonthlyCoolingDegreeDays,MonthlyNumberDaysWithSnowfall,HeatingDegreeDaysSeasonToDate,MonthlyHeatingDegreeDays,MonthlyNumberDaysWithThunderstorms,MonthlyNumberDaysWithHeavyFog,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate
FAIRBANKS,USW00026411,2004-07-01 0:00:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",SOD,,,,,,,,,,,,,,,,,,213,2337,,17.3,,,,,1.3,0,-0.48,1,23.9,10.6,320,5.8,0,0,0,300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 0:00:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,0,0,0,0,0.87,1.62,-25.54,0.92,0.84,-28.4,,12.7,30,0,,0,,,,,23.53,18.04,,,,12.56,,,29,0,,2.3,76.8,19.9,0,28.9,28.9,4,3,32.9,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 0:53:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",FM-15,335,1013.2,11.1,12.2,0,||FU FU 00,,,93,,1013.6,,0.402,,40,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET090PAFA 010953Z 04003KT 1/4SM R01L/5000V5500FT FU VV016 12/11 A2992 RMK AO2 SLP136 T01220111;,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 1:53:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",FM-15,335,1013.2,11.7,12.2,0,||FU FU 00,,,97,,1013.7,,0.402,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET090PAFA 011053Z 00000KT 1/4SM R01L/5000V5500FT FU VV016 12/12 A2992 RMK AO2 SLP137 T01220117;,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 2:53:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",FM-15,335,1013.2,11,12,,||FU 00 00,0,4,94,,1013.4,,0.402,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET108PAFA 011153Z 00000KT 1/4SM R01L/4500V5000FT FU VV015 12/11 A2992 RMK AO2 SLP134 T01220111 10156 20117 58000;,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 3:00:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",SY-MT,335,1013.2,11.1,12.2,0,||FU FU,,,93,VV:09,1013.4,996.7,0.4,11.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX 01124 70261 31404 90000 10122 20111 39967 40134 58000 704// 91153 333 20117 555 90112;,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 3:53:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",FM-15,335,1013.2,11.1,11.7,0,||FU FU 00,,,96,,1013.6,,0.805,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET090PAFA 011253Z 00000KT 1/2SM R01L/4000V5000FT FU VV015 12/11 A2992 RMK AO2 SLP136 T01170111;,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 4:37:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",FM-16,335,1013.2,11,11,,||FU 00 00,,,100,,,,0.805,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073PAFA 011337Z 00000KT 1/2SM R01L/3000V3500FT FU VV012 11/11 A2992 RMK AO2;,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 4:53:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",FM-15,335,1013.2,10.6,11.1,0,||FU FU 00,,,97,,1013.4,,0.805,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET090PAFA 011353Z 00000KT 1/2SM R01L/3500V4000FT FU VV010 11/11 A2992 RMK AO2 SLP134 T01110106;,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
FAIRBANKS,USW00026411,2004-07-01 5:53:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",FM-15,335,1013.2,10.6,11.1,0,||FU FU 00,0,0,97,,1013.4,,1.2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET096PAFA 011453Z 00000KT 3/4SM R01L/3000V4000FT FU VV009 11/11 A2992 RMK AO2 SLP134 T01110106 50000;,,,,"PRECIP, TEMP, SNOW",427,"SRG, MMTS, SNOWBOARD",64.8172,-147.8739,"FAIRBANKS AIRPORT #2, AK",08/23/2006
